20021105,EMA3005E,8.9
20021106,EMA3005E,6.9
20021108,EMA3005E,4.6
20021112,EMA3005E,5.0
20021115,EMA3005E,4.2
20021118,EMA3005E,6.3
20021124,EMA3005E,6.7
20021125,EMA3005E,10
20021128,EMA3005E,5.4
20021129,EMA3005E,9.1
20021131,EMA3005E,10
20021135,EMA3005E,5.4
20021136,EMA3005E,2.5
20021151,EMA3005E,3.3
20021152,EMA3005E,7.8
20021153,EMA3005E,3.4
20021155,EMA3005E,10
20021154,EMA3005E,4.9
20021156,EMA3005E,8.6
20021159,EMA3005E,1.5
20021169,EMA3005E,10
20021172,EMA3005E,5.1
18020997,EMA3005E,9.6
20021176,EMA3005E,9.4
20021179,EMA3005E,4.3
20021181,EMA3005E,9.0
20021183,EMA3005E,10
20021185,EMA3005E,9.6
20021188,EMA3005E,5.9
20020244,EMA3005E,3.0
20021190,EMA3005E,8.8
20021191,EMA3005E,0.5
20021192,EMA3005E,0.1
20021196,EMA3005E,3.1
20021199,EMA3005E,7.7
20021200,EMA3005E,6.7
20021205,EMA3005E,6.7
20021209,EMA3005E,4.6
20021210,EMA3005E,10
20021211,EMA3005E,6.4
19021543,AGT3027,3.3
19021548,AGT3027,4.8
19021544,AGT3027,7.5
22024154,AGT3027,8.2
19021545,AGT3027,4.8
19021546,AGT3027,4.4
19021551,AGT3027,2.3
19021552,AGT3027,6.5
19021553,AGT3027,7.6
19021555,AGT3027,9.9
19021557,AGT3027,0.3
19021558,AGT3027,0.9
19021559,AGT3027,7.8
19021561,AGT3027,3.1
19021563,AGT3027,4.4
19021564,AGT3027,3.3
19021565,AGT3027,6.7
19021566,AGT3027,10
19021567,AGT3027,4.6
19021568,AGT3027,10
19021570,AGT3027,5.6
19021571,AGT3027,7.0
19021572,AGT3027,8.0
19021573,AGT3027,8.2
19021574,AGT3027,3.9
19021576,AGT3027,6.9
21020399,AGT3027,6.7
19021577,AGT3027,8.7
19020669,EET3013,2.1
19020664,EET3013,3.0
19020665,EET3013,2.7
19020674,EET3013,5.6
19020673,EET3013,6.4
19020672,EET3013,7.3
19020679,EET3013,5.9
19020684,EET3013,9.7
19020680,EET3013,5.2
19020693,EET3013,5.2
19020703,EET3013,9.2
19020721,EET3013,8.5
19020723,EET3013,10
19020728,EET3013,0
19020731,EET3013,2.6
19020733,EET3013,7.4
19020737,EET3013,3.6
19020739,EET3013,2.9
19020741,EET3013,2.9
19020743,EET3013,2.1
19020756,EET3013,6.4
19020768,EET3013,6.6
19020770,EET3013,8.0
19020782,EET3013,6.7
19020781,EET3013,10
21020602,INT2208E,10
21020271,INT2208,10
20021280,INT2208E,6.2
21021452,INT2208E,6.8
21020263,INT2208,8.2
21020534,INT2208,6.8
21020272,INT2208,8.4
21020603,INT2208E,4.8
21020273,INT2208,6.2
21020274,INT2208,5.3
20020180,INT2208E,2.8
21020160,INT2208E,3.6
21021453,INT2208E,0.1
21020103,INT2208E,0
21020162,INT2208E,6.7
21020104,INT2208E,2.0
21020604,INT2208E,8.4
21020163,INT2208E,9.1
19021144,INT2208,4.4
21020164,INT2208E,5.7
21020275,INT2208,3.7
21020165,INT2208E,9.7
21020510,INT2208E,4.1
21020116,INT2208,1.9
21020166,INT2208E,2.2
21020052,INT2208,6.4
21020276,INT2208,5.6
21020277,INT2208,5.6
21020001,INT2208,6.7
21020051,INT2208,1.0
21020278,INT2208,10
21020260,INT2208,8.8
20021293,INT2208E,9.1
21020605,INT2208E,5.8
21020750,INT2208,7.8
21020279,INT2208,7.7
21020280,INT2208,2.9
21020606,INT2208E,9.8
20021295,INT2208E,2.5
21020167,INT2208E,0
21020281,INT2208,4.6
21020282,INT2208,7.0
21020535,INT2208,10
21020168,INT2208E,6.7
21020607,INT2208E,5.3
21020002,INT2208,4.2
21020169,INT2208E,4.6
21020283,INT2208,10
21020170,INT2208E,10
21020608,INT2208E,8.8
21020171,INT2208E,6.8
21020609,INT2208E,2.4
21020751,INT2208,9.6
21020053,INT2208,3.9
19020222,INT2208,8.7
21021455,INT2208E,0.4
21021456,INT2208E,6.4
21020172,INT2208E,5.9
21020537,INT2208,3.2
21020003,INT2208,10
21020286,INT2208,7.2
21020610,INT2208E,3.7
21020460,INT2208E,7.3
21021457,INT2208E,8.3
21020287,INT2208,10
21020005,INT2208,3.0
21020175,INT2208E,5.6
21020054,INT2208,8.3
21020042,INT2208E,7.5
19021149,INT2208,3.6
21020752,INT2208,3.2
21021458,INT2208E,7.4
21020288,INT2208,3.4
20021306,INT2208E,4.6
21020004,INT2208,5.4
21020538,INT2208,8.9
20020374,INT2208,2.8
21021459,INT2208E,7.4
20021311,INT2208E,3.7
21020118,INT2208,6.7
21020285,INT2208,9.2
21020173,INT2208E,5.0
21021460,INT2208E,2.5
21020289,INT2208,4.2
21020511,INT2208E,1.8
21021461,INT2208E,10
22028017,INT2208E,9.2
21020055,INT2208,8.3
21021462,INT2208E,3.4
21020006,INT2208,8.0
21020290,INT2208,9.2
21020753,INT2208,2.9
21020611,INT2208E,1.4
21021463,INT2208E,5.4
21021465,INT2208E,5.1
21020007,INT2208,4.5
21021466,INT2208E,9.4
21021467,INT2208E,0.1
21020612,INT2208E,0.4
21020056,INT2208,3.5
21020268,INT2208,7.3
21020057,INT2208,3.4
21020043,INT2208E,2.6
21020176,INT2208E,8.0
21020754,INT2208,6.5
21020291,INT2208,3.9
21020119,INT2208,3.2
21020009,INT2208,9.8
21020058,INT2208,6.0
21020461,INT2208E,6.9
21020292,INT2208,8.3
21020512,INT2208E,4.5
21020293,INT2208,9.2
21020178,INT2208E,1.0
21020755,INT2208,8.7
21020294,INT2208,10
21021468,INT2208E,5.1
21020179,INT2208E,7.7
21021469,INT2208E,5.7
21020615,INT2208E,3.1
21020059,INT2208,5.0
21020060,INT2208,6.4
21020180,INT2208E,9.2
21020295,INT2208,4.7
21020616,INT2208E,5.1
21021470,INT2208E,4.3
21020560,INT2208E,10
21020756,INT2208,3.9
21020757,INT2208,6.0
21020181,INT2208E,6.7
21021471,INT2208E,2.5
21020061,INT2208,3.6
20020007,INT2208E,4.8
21020513,INT2208E,5.4
21021473,INT2208E,7.1
21020296,INT2208,9.8
21020010,INT2208,2.3
21021474,INT2208E,5.1
21021475,INT2208E,7.3
21020617,INT2208E,7.1
21020297,INT2208,6.7
21020062,INT2208,10
20020046,INT2208,10
21021476,INT2208E,3.7
21020618,INT2208E,6.0
21020064,INT2208,4.9
21020299,INT2208,6.8
21020183,INT2208E,7.0
21020011,INT2208,4.6
21020462,INT2208E,8.3
21021477,INT2208E,3.7
21020758,INT2208,9.2
21020106,INT2208E,2.1
21020301,INT2208,0
21020065,INT2208,5.4
21021478,INT2208E,2.0
19020071,INT2208,10
21021479,INT2208E,6.4
21020012,INT2208,8.4
21020759,INT2208,10
19020252,INT2208,10
20021331,INT2208E,4.3
21020302,INT2208,8.5
21020013,INT2208,6.1
22025513,INT2208E,10
21020760,INT2208,8.3
21020303,INT2208,5.0
20021334,INT2208E,5.1
21020304,INT2208,5.1
19020005,INT2208,6.9
21020761,INT2208,10
21021480,INT2208E,4.8
21020305,INT2208,8.2
21020306,INT2208,9.3
21020620,INT2208E,6.2
20021336,INT2208E,7.7
21020762,INT2208,7.2
21020539,INT2208,7.3
21020187,INT2208E,2.9
21021482,INT2208E,0
21021481,INT2208E,6.6
21020188,INT2208E,6.2
21020044,INT2208E,6.2
21021483,INT2208E,9.7
21020307,INT2208,4.9
21020308,INT2208,7.9
20021340,INT2208E,4.4
21020309,INT2208,6.1
19021259,INT2208E,7.3
21021484,INT2208E,9.7
21020463,INT2208E,9.0
21021486,INT2208E,6.3
21020014,INT2208,4.7
21021682,INT2208E,7.6
21020266,INT2208E,7.0
21020189,INT2208E,6.8
21020621,INT2208E,5.2
21020190,INT2208E,2.9
21020310,INT2208,1.9
21020311,INT2208,0
21020191,INT2208E,6.2
21020312,INT2208,0
21020622,INT2208E,2.0
21020192,INT2208E,0
21020120,INT2208,2.0
21020193,INT2208E,3.2
21020313,INT2208,9.7
21020624,INT2208E,6.0
21020066,INT2208,9.4
21021487,INT2208E,4.8
21020015,INT2208,3.2
21020067,INT2208,7.5
21020194,INT2208E,3.5
21020195,INT2208E,9.0
21020016,INT2208,4.0
21020314,INT2208,7.1
21020068,INT2208,7.1
21020315,INT2208,4.5
21020197,INT2208E,7.6
21020515,INT2208E,8.1
21020316,INT2208,3.7
21020625,INT2208E,4.5
21021488,INT2208E,8.3
21020198,INT2208E,5.7
20021348,INT2208E,4.7
21020317,INT2208,10
20021350,INT2208E,4.9
21020199,INT2208E,8.2
21021656,INT2208,5.2
20020103,INT2208,10
21021489,INT2208E,6.2
21021490,INT2208E,5.0
21020540,INT2208,5.3
20020135,INT2208E,7.2
20021354,INT2208E,5.9
21021491,INT2208E,4.1
20021355,INT2208E,7.9
21020069,INT2208,9.4
21020626,INT2208E,5.7
21020121,INT2208,7.9
21020017,INT2208,6.2
21020318,INT2208,6.8
21021492,INT2208E,7.7
21021493,INT2208E,10
21020319,INT2208,10
21020320,INT2208,7.0
21020464,INT2208E,5.0
21020200,INT2208E,7.1
21021494,INT2208E,10
21021657,INT2208,7.9
21020071,INT2208,5.9
21020716,INT2208,8.5
21020072,INT2208,9.9
21020321,INT2208,7.8
20021359,INT2208E,8.9
21020628,INT2208E,1.7
21021496,INT2208E,6.3
21020073,INT2208,10
21020322,INT2208,5.2
21020122,INT2208,7.8
21020517,INT2208E,1.7
20021361,INT2208E,4.5
21020123,INT2208,4.8
21020323,INT2208,7.4
21020324,INT2208,3.8
21020630,INT2208E,8.1
21020763,INT2208,4.2
20020412,INT2208,10
19020034,INT2208E,1.3
19020300,INT2208,5.6
21020325,INT2208,7.0
21021499,INT2208E,4.2
21020632,INT2208E,4.9
21020326,INT2208,8.1
21020202,INT2208E,4.4
21020764,INT2208,6.5
21021501,INT2208E,6.1
21020018,INT2208,9.7
20021364,INT2208E,6.4
21020518,INT2208E,9.3
21020074,INT2208,4.9
21020738,INT2208E,4.7
21021502,INT2208E,3.4
21020327,INT2208,3.0
21020075,INT2208,7.2
21021503,INT2208E,0
21020541,INT2208,4.3
21021504,INT2208E,4.7
21020519,INT2208E,10
21020203,INT2208E,5.8
21020328,INT2208,7.4
21020329,INT2208,5.7
21020045,INT2208E,2.2
21020124,INT2208,6.8
20021365,INT2208E,6.5
21020330,INT2208,7.4
21020046,INT2208E,1.9
21020542,INT2208,7.3
21020077,INT2208,8.1
21020765,INT2208,4.0
21020204,INT2208E,3.9
21020633,INT2208E,0.0
21020331,INT2208,4.5
21020332,INT2208,8.5
18020024,INT2208E,5.4
21020078,INT2208,0
20020421,INT2208,6.8
21020079,INT2208,2.4
21020766,INT2208,4.9
21020333,INT2208,10
21020520,INT2208E,5.6
21020205,INT2208E,8.5
21020335,INT2208,0.1
21020334,INT2208,7.2
21020635,INT2208E,0
21020206,INT2208E,3.0
21020336,INT2208,4.5
21020466,INT2208E,6.0
21020337,INT2208,6.4
21020338,INT2208,10
21020467,INT2208E,2.8
21020340,INT2208,2.9
22022556,INT2208,4.1
21020767,INT2208,0
21020768,INT2208,9.1
21020341,INT2208,2.3
21020342,INT2208,5.6
21020019,INT2208,4.6
21020020,INT2208,7.4
21020640,INT2208E,5.6
21021658,INT2208,6.4
21020641,INT2208E,4.3
21020267,INT2208E,6.3
21020521,INT2208E,2.1
21020769,INT2208,10
21020343,INT2208,5.3
21020210,INT2208E,9.2
21020642,INT2208E,6.5
20021376,INT2208E,10
21020021,INT2208,2.0
21020345,INT2208,5.5
21021507,INT2208E,3.0
21020211,INT2208E,8.1
21020770,INT2208,5.2
21021508,INT2208E,4.1
20020182,INT2208E,7.2
21020636,INT2208E,10
21020207,INT2208E,6.2
21020637,INT2208E,6.5
20021378,INT2208E,6.5
20021379,INT2208E,7.7
21020339,INT2208,1.7
21020638,INT2208E,4.9
21021510,INT2208E,3.2
21020639,INT2208E,8.6
21020771,INT2208,4.8
19020339,INT2208,9.3
19021168,INT2208,7.6
21020772,INT2208,3.5
21021512,INT2208E,10
21020346,INT2208,5.1
21020643,INT2208E,7.1
21020347,INT2208,7.7
21020773,INT2208,7.3
21020544,INT2208,3.4
21020644,INT2208E,8.3
19020172,INT2208,8.2
21021513,INT2208E,5.3
21020774,INT2208,8.1
21020545,INT2208,8.9
21020080,INT2208,6.7
21020214,INT2208E,7.3
21020645,INT2208E,6.2
21020546,INT2208,4.6
21021514,INT2208E,4.4
21020646,INT2208E,7.7
21020348,INT2208,3.7
21020349,INT2208,5.2
20021387,INT2208E,5.3
21020047,INT2208E,8.5
21020547,INT2208,6.0
21020215,INT2208E,6.6
21021515,INT2208E,6.0
21020647,INT2208E,10
20021389,INT2208E,6.7
21020216,INT2208E,1.8
21020775,INT2208,6.8
21020776,INT2208,0.5
21020217,INT2208E,4.2
21020125,INT2208,2.9
21020350,INT2208,7.7
21020522,INT2208E,10
21020777,INT2208,9.5
21020351,INT2208,8.1
21020352,INT2208,1.5
21020081,INT2208,0
22025500,INT2208E,10
21020218,INT2208E,3.9
21020778,INT2208,3.7
21020219,INT2208E,0.1
21020220,INT2208E,5.1
21020353,INT2208,7.5
21020648,INT2208E,3.7
21020354,INT2208,4.3
21020355,INT2208,8.5
21020649,INT2208E,4.4
21020650,INT2208E,5.2
21021427,INT2208,1.4
21021518,INT2208E,2.7
21020357,INT2208,9.4
21021519,INT2208E,4.1
21020548,INT2208,0.4
20021395,INT2208E,3.3
21020358,INT2208,2.4
21020109,INT2208E,0.8
21020023,INT2208,8.7
21020470,INT2208E,9.3
21020651,INT2208E,7.2
21020359,INT2208,5.2
21020652,INT2208E,5.9
21021520,INT2208E,5.2
21020654,INT2208E,9.2
21021521,INT2208E,7.2
21020524,INT2208E,4.6
21020049,INT2208E,3.5
21020024,INT2208,10
21020126,INT2208,3.8
21020360,INT2208,6.3
21020361,INT2208,5.0
21020223,INT2208E,6.8
21020110,INT2208E,3.7
21020779,INT2208,7.2
21020655,INT2208E,10
19021610,INT2208,8.1
19020379,INT2208,3.6
19020378,INT2208,5.7
21020127,INT2208,8.9
21020363,INT2208,7.2
20021399,INT2208E,6.6
21020364,INT2208,5.5
21020082,INT2208,7.6
21020472,INT2208E,0
21020366,INT2208,6.1
21021523,INT2208E,4.8
21020367,INT2208,7.2
20020452,INT2208,6.9
21020473,INT2208E,3.8
21020549,INT2208,3.4
21020368,INT2208,5.9
20021403,INT2208E,5.8
21020550,INT2208,3.6
20020207,INT2208,4.8
21020224,INT2208E,2.5
21020369,INT2208,9.0
21020551,INT2208,9.5
21020111,INT2208E,7.0
21020370,INT2208,8.5
21020526,INT2208E,6.6
21020083,INT2208,0
21020084,INT2208,0
21020780,INT2208,4.6
21020226,INT2208E,10
21021660,INT2208,4.4
21020371,INT2208,9.5
21020656,INT2208E,1.1
21020372,INT2208,3.8
21021524,INT2208E,10
20021408,INT2208E,6.1
21020362,INT2208,9.1
21020373,INT2208,4.3
21020374,INT2208,0
21020781,INT2208,2.3
21020375,INT2208,10
21021525,INT2208E,0.7
21020085,INT2208,8.6
21021526,INT2208E,6.6
21020376,INT2208,4.1
21020128,INT2208,7.9
21020657,INT2208E,0.7
21020658,INT2208E,2.0
21020474,INT2208E,8.7
21020228,INT2208E,1.1
21020782,INT2208,5.8
21020659,INT2208E,10
21020377,INT2208,6.0
21020378,INT2208,3.1
21020783,INT2208,1.2
21020552,INT2208,7.8
21021527,INT2208E,7.0
21020379,INT2208,4.5
19021180,INT2208,1.6
21020784,INT2208,10
20020027,INT2208,10
19020408,INT2208,7.2
21021529,INT2208E,8.6
21020229,INT2208E,6.6
21020380,INT2208,1.4
21021530,INT2208E,5.4
21020381,INT2208,5.2
21021531,INT2208E,5.5
21020785,INT2208,3.2
21020230,INT2208E,2.5
20021413,INT2208E,8.6
21021532,INT2208E,7.7
21020661,INT2208E,3.7
21020382,INT2208,3.5
21020231,INT2208E,9.7
21020786,INT2208,9.7
21021533,INT2208E,9.6
21020232,INT2208E,0
21020233,INT2208E,9.8
21020553,INT2208,2.4
21021534,INT2208E,8.4
21021535,INT2208E,8.5
21020383,INT2208,2.9
21020554,INT2208,7.4
20020325,INT2208E,6.0
21020384,INT2208,8.4
21020555,INT2208,2.8
21021536,INT2208E,9.4
21020234,INT2208E,5.3
21020529,INT2208E,6.6
21020385,INT2208,8.5
20021421,INT2208E,2.7
21020386,INT2208,6.0
21020387,INT2208,0
21020787,INT2208,6.7
21020388,INT2208,4.1
21020235,INT2208E,5.7
20021426,INT2208E,6.0
21020087,INT2208,6.0
21020717,INT2208,4.1
21020026,INT2208,5.2
21021680,INT2208,10
21021537,INT2208E,0
21020662,INT2208E,8.2
21020088,INT2208,7.0
21020089,INT2208,10
21020389,INT2208,4.5
21021538,INT2208E,10
21020112,INT2208E,8.4
20021430,INT2208E,3.6
21020027,INT2208,5.8
21020788,INT2208,6.7
21021681,INT2208,0
21020270,INT2208E,10
21020028,INT2208,3.0
21021540,INT2208E,3.5
21020391,INT2208,3.5
21020475,INT2208E,8.4
21020392,INT2208,2.6
21020789,INT2208,6.7
21020113,INT2208E,10
19020438,INT2208,5.6
21020034,INT2208,3.2
21020035,INT2208,6.8
21020241,INT2208E,10
21020050,INT2208E,6.3
21020094,INT2208,6.3
21020242,INT2208E,7.0
21020790,INT2208,1.6
21020665,INT2208E,7.5
21020243,INT2208E,7.1
21020791,INT2208,5.0
21021542,INT2208E,7.8
21020666,INT2208E,5.1
21021543,INT2208E,5.0
21020401,INT2208,10
21020244,INT2208E,5.6
21020792,INT2208,9.0
21020095,INT2208,6.2
19020085,INT2208,3.9
20021436,INT2208E,6.7
21020668,INT2208E,0.8
21020402,INT2208,4.3
21020403,INT2208,6.3
21020793,INT2208,7.0
21020130,INT2208,2.3
21021544,INT2208E,7.9
21020404,INT2208,10
21020245,INT2208E,6.2
21020036,INT2208,3.3
20021439,INT2208E,4.3
21020405,INT2208,10
21020246,INT2208E,4.6
21020406,INT2208,2.7
21020794,INT2208,2.9
21020407,INT2208,7.5
21020476,INT2208E,10
21020477,INT2208E,6.1
21020530,INT2208E,8.2
21020408,INT2208,0
21020795,INT2208,10
21020409,INT2208,10
21020037,INT2208,5.1
21020410,INT2208,7.4
21020796,INT2208,10
21020478,INT2208E,2.6
21020411,INT2208,1.3
21020412,INT2208,8.7
21020247,INT2208E,2.5
21020090,INT2208,9.4
19020169,INT2208,7.6
21020797,INT2208,4.9
21020091,INT2208,4.6
21021545,INT2208E,2.7
21020718,INT2208,5.0
21020413,INT2208,7.0
21020249,INT2208E,9.1
21021546,INT2208E,5.9
21021547,INT2208E,5.9
21020414,INT2208,10
21020131,INT2208,5.3
20021455,INT2208E,5.9
21020669,INT2208E,8.1
21020415,INT2208,6.4
21021548,INT2208E,7.7
21020096,INT2208,10
20021459,INT2208E,10
21020416,INT2208,8.7
21020250,INT2208E,6.6
21020417,INT2208,6.7
21020418,INT2208,6.4
21020393,INT2208,7.8
20021460,INT2208E,6.5
21020029,INT2208,10
21020030,INT2208,6.7
21020092,INT2208,7.5
21020031,INT2208,6.8
21020032,INT2208,1.3
20020858,INT2208E,1.7
21021549,INT2208E,7.5
21020394,INT2208,1.7
21020663,INT2208E,2.6
21020395,INT2208,5.7
21020396,INT2208,10
21020237,INT2208E,2.3
20020120,INT2208,5.6
21020397,INT2208,4.5
21020664,INT2208E,7.4
21020093,INT2208,7.7
21020033,INT2208,4.3
21020398,INT2208,7.5
21021661,INT2208,9.4
21020799,INT2208,8.1
20021475,INT2208E,10
21020419,INT2208,9.1
21020672,INT2208E,7.7
21020420,INT2208,6.3
20020326,INT2208E,7.1
21021550,INT2208E,8.1
21020132,INT2208,3.0
21020800,INT2208,4.1
21020264,INT2208,5.1
21020710,INT2208,6.1
21020097,INT2208,9.5
21020098,INT2208,7.1
20021478,INT2208E,3.6
21020422,INT2208,3.2
21020423,INT2208,10
21021677,INT2208,4.3
21020038,INT2208,9.2
21020251,INT2208E,6.2
21020424,INT2208,5.5
21020425,INT2208,5.7
21020674,INT2208E,7.8
20020509,AGT3016,0
20020510,AGT3016,7.6
20020511,AGT3016,5.2
20020513,AGT3016,5.4
20020514,AGT3016,6.9
20020516,AGT3016,9.8
20020517,AGT3016,9.3
20020518,AGT3016,6.8
20020520,AGT3016,6.0
20020521,AGT3016,3.4
20020522,AGT3016,7.1
20020253,AGT3016,10
20020524,AGT3016,5.7
20020525,AGT3016,6.9
20021607,AGT3016,2.3
20020529,AGT3016,8.3
20020530,AGT3016,4.4
20020531,AGT3016,5.0
20020532,AGT3016,8.4
20020533,AGT3016,6.4
20020534,AGT3016,6.9
20020536,AGT3016,6.0
20020538,AGT3016,4.2
20020539,AGT3016,7.5
20020541,AGT3016,8.4
20020542,AGT3016,6.7
20020544,AGT3016,6.0
20020547,AGT3016,8.2
20020548,AGT3016,3.9
20020549,AGT3016,0
20020550,AGT3016,10
20020552,AGT3016,5.8
20020555,AGT3016,4.1
20020558,AGT3016,7.2
20020559,AGT3016,7.0
20020560,AGT3016,0.6
20020561,AGT3016,6.3
20020562,AGT3016,5.1
20020563,AGT3016,4.2
20020565,AGT3016,3.2
20020566,AGT3016,5.9
20020567,AGT3016,7.8
20020568,AGT3016,2.8
19021548,AGT3030,3.0
19021544,AGT3030,1.5
19021545,AGT3030,6.6
19021551,AGT3030,5.5
19021552,AGT3030,6.1
19021553,AGT3030,7.1
19021555,AGT3030,5.5
19021557,AGT3030,5.6
19021558,AGT3030,7.0
19021559,AGT3030,5.5
19021561,AGT3030,6.4
19021563,AGT3030,8.2
19021564,AGT3030,0.5
19021565,AGT3030,5.0
19021567,AGT3030,3.5
19021568,AGT3030,1.3
19021570,AGT3030,6.0
19021572,AGT3030,3.2
19021574,AGT3030,0.6
19021577,AGT3030,3.3
20020510,AGT3020,7.3
20020514,AGT3020,0.6
20020522,AGT3020,2.0
20020524,AGT3020,8.0
20020525,AGT3020,6.0
20021607,AGT3020,8.5
20020530,AGT3020,4.9
20020531,AGT3020,10
20020533,AGT3020,1.6
20020539,AGT3020,5.5
20020544,AGT3020,6.7
20020550,AGT3020,2.7
20020552,AGT3020,3.3
20020555,AGT3020,10
20020559,AGT3020,1.3
20020560,AGT3020,6.4
20021604,AGT3020,5.5
20020563,AGT3020,10
20020565,AGT3020,3.4
20020567,AGT3020,9.5
20020510,AGT3022,3.1
20020514,AGT3022,10
20020518,AGT3022,5.8
20020522,AGT3022,3.2
20020524,AGT3022,2.0
20020525,AGT3022,7.1
20021607,AGT3022,3.9
20020530,AGT3022,5.4
20020531,AGT3022,6.3
20020533,AGT3022,0
20020539,AGT3022,6.6
20020544,AGT3022,7.5
20020550,AGT3022,3.0
20020552,AGT3022,5.0
20020555,AGT3022,2.7
20020559,AGT3022,10
20020560,AGT3022,6.5
20021604,AGT3022,6.3
20020563,AGT3022,4.8
20020565,AGT3022,2.9
20020567,AGT3022,9.9
19020791,EMA3022,3.1
19020792,EMA3022,6.4
19020803,EMA3022,3.3
19020801,EMA3022,9.2
19020804,EMA3022,7.7
19020795,EMA3022,6.5
19020798,EMA3022,10
19020799,EMA3022,10
19020811,EMA3022,8.8
19020815,EMA3022,7.3
19020812,EMA3022,3.4
19020818,EMA3022,5.3
19020846,EMA3022,5.8
19020851,EMA3022,9.6
19020852,EMA3022,3.4
19020853,EMA3022,10
19020855,EMA3022,1.3
19020858,EMA3022,5.5
19020863,EMA3022,6.3
19020871,EMA3022,5.8
19020875,EMA3022,0
19020791,EMA3023,9.6
19020792,EMA3023,4.3
19020803,EMA3023,9.9
19020801,EMA3023,7.0
19020804,EMA3023,9.7
19020795,EMA3023,6.5
19020798,EMA3023,4.1
19020799,EMA3023,9.6
19020811,EMA3023,0
19020815,EMA3023,2.9
19020812,EMA3023,1.0
19020818,EMA3023,9.4
19020846,EMA3023,7.1
19020851,EMA3023,5.1
19020852,EMA3023,8.3
19020853,EMA3023,1.0
19020855,EMA3023,4.5
19020858,EMA3023,4.7
19020863,EMA3023,8.1
19020871,EMA3023,5.7
19020875,EMA3023,5.7
19020201,INT3509,7.0
19020216,INT3509,8.1
17020578,INT3509,4.0
18020120,INT3509,9.0
19020219,INT3509,6.1
19020222,INT3509,0.0
19020224,INT3509,2.9
19020229,INT3509,5.5
19020231,INT3509,10
17020626,INT3509,9.7
19020238,INT3509,3.9
17020636,INT3509,5.1
19020151,INT3509,9.7
19020269,INT3509,5.9
19020253,INT3509,7.4
18020010,INT3509,5.3
19020247,INT3509,7.7
19020252,INT3509,10
19020255,INT3509,5.6
19020152,INT3509,7.8
19020260,INT3509,8.7
19020257,INT3509,8.3
18020329,INT3509,7.3
19020272,INT3509,9.9
19020273,INT3509,9.6
19020276,INT3509,6.2
19020282,INT3509,7.2
17020735,INT3509,4.9
19020291,INT3509,5.9
17020747,INT3509,2.8
19020284,INT3509,2.6
19020285,INT3509,6.4
19020296,INT3509,5.4
19020297,INT3509,3.6
18020556,INT3509,6.1
19020300,INT3509,4.2
19020301,INT3509,5.3
19020312,INT3509,6.9
19020326,INT3509,7.9
19020324,INT3509,8.9
19020321,INT3509,6.6
19020328,INT3509,3.7
17021159,INT3509,6.2
18020669,INT3509,5.9
19020331,INT3509,7.9
17020830,INT3509,5.2
19020332,INT3509,8.1
19020341,INT3509,1.8
19020338,INT3509,6.3
19020342,INT3509,5.4
17020031,INT3509,7.1
19020346,INT3509,5.7
19020347,INT3509,2.8
19020352,INT3509,4.9
19020355,INT3509,1.3
19020354,INT3509,6.3
18020847,INT3509,5.1
19020166,INT3509,4.9
19020364,INT3509,6.0
19020362,INT3509,2.5
17020895,INT3509,2.4
19020369,INT3509,6.6
18020928,INT3509,3.1
17020909,INT3509,5.6
19020374,INT3509,2.5
19020373,INT3509,8.4
18020930,INT3509,8.5
17021199,INT3509,4.4
19020380,INT3509,10
17020036,INT3509,7.3
19020377,INT3509,4.7
18020925,INT3509,3.7
19020382,INT3509,4.1
19020051,INT3509,1.8
19020384,INT3509,3.5
19020386,INT3509,7.5
18021003,INT3509,8.8
19020394,INT3509,5.6
19020393,INT3509,3.8
19020407,INT3509,3.5
19020402,INT3509,1.4
19020403,INT3509,7.2
19020404,INT3509,10
19020399,INT3509,5.9
19020409,INT3509,4.3
19020412,INT3509,5.5
19020419,INT3509,10
19020424,INT3509,9.0
19020421,INT3509,6.3
19020425,INT3509,6.7
18021117,INT3509,2.5
19020429,INT3509,2.1
19020433,INT3509,7.3
18021181,INT3509,8.0
19020442,INT3509,2.3
19020085,INT3509,5.2
19020445,INT3509,2.4
18021197,INT3509,8.1
19020439,INT3509,4.7
18021145,INT3509,5.4
19020171,INT3509,8.2
19020456,INT3509,3.9
19020169,INT3509,6.4
19020177,INT3509,4.1
19020457,INT3509,5.2
19020458,INT3509,5.5
19020464,INT3509,2.3
19020469,INT3509,10
18021345,INT3509,6.8
18021348,INT3509,1.5
18021382,INT3509,9.5
19020482,INT3509,3.5
17021117,INT3509,10
19020162,INT3509,3.9
19020032,INT3132,9.9
19020222,INT3132,5.9
19020221,INT3132,4.7
20020189,INT3132,2.7
21020004,INT3132,4.7
21020007,INT3132,9.3
20020389,INT3132,2.4
17021231,INT3132,5.6
21020013,INT3132,8.5
19020258,INT3132,6.5
20020013,INT3132,2.6
20020404,INT3132,4.4
19020285,INT3132,5.7
20020050,INT3132,5.1
21020071,INT3132,6.1
20020196,INT3132,10
19020305,INT3132,10
20020197,INT3132,4.8
17021262,INT3132,5.8
20020198,INT3132,1.8
20020421,INT3132,6.3
20020423,INT3132,7.7
20020260,INT3132,9.5
19020344,INT3132,4.0
20020434,INT3132,4.3
20020202,INT3132,6.6
20020113,INT3132,8.5
20020114,INT3132,8.7
19020364,INT3132,8.0
20020441,INT3132,7.2
20020446,INT3132,6.3
19020379,INT3132,4.2
